research_case,snapshot_label,target_date,selected_timestamp,selected_datetime_utc,selected_date,event_slug,event_title,market_slug,market_question,condition_id,token_id,outcome_name,source_endpoint_type,probability,source_endpoint,raw_file_path,data_status,final_outcome_0_1,resolution_status,notes
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,43186070120107832349019748782705224538882816636485048751766779961476132151945,Yes,prices_history,0.065,https://clob.polymarket.com/prices-history?market=43186070120107832349019748782705224538882816636485048751766779961476132151945&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43186070120107832349019748782705224538882816636485048751766779961476132151945_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt5t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.5T by June 30?,0xd17ac9fb3279922ab6888f7d6f3395ee0094322f777c569ed5f2b9f50730bff2,43556707743353571008527228475823431109328558577066165124549907877570594702493,Yes,prices_history,0.075,https://clob.polymarket.com/prices-history?market=43556707743353571008527228475823431109328558577066165124549907877570594702493&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_43556707743353571008527228475823431109328558577066165124549907877570594702493_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.795,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt25t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.25T by June 30?,0x57fa09373e78720fbe390d8bf873fd06f8fb3bb27b781bf12309f2f85ba23871,4995240683397483680762423088082410872215233659434563744873539118117258410243,No,prices_history,0.775,https://clob.polymarket.com/prices-history?market=4995240683397483680762423088082410872215233659434563744873539118117258410243&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_4995240683397483680762423088082410872215233659434563744873539118117258410243_1d.txt,real_api_data,1,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-800b-by-june-30,Will Anthropic’s valuation hit (LOW) $800B by June 30?,0xc45817aeaf5f390a36cca82888dd9a870d2aba7dc648dadbb65d4e005cff1162,52118302274224118067505142577351232845480236095136996117404029749453558558038,No,prices_history,0.955,https://clob.polymarket.com/prices-history?market=52118302274224118067505142577351232845480236095136996117404029749453558558038&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_52118302274224118067505142577351232845480236095136996117404029749453558558038_1d.txt,real_api_data,1,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.265,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-3,2026-06-28,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-1,2026-06-30,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=before_or_on_target
anthropic_valuation,final_available,,1779984904,2026-05-28T16:15:04Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-high-1pt1t-by-june-30,Will Anthropic’s valuation hit (HIGH) $1.1T by June 30?,0x0ea81f1ee87b0f3f62cf6553304820aa8ad69e25b2078d62e7f77f0c65ed54ab,77607997105163447779793198139960155869252440130588333332389744782957088786576,No,prices_history,0.195,https://clob.polymarket.com/prices-history?market=77607997105163447779793198139960155869252440130588333332389744782957088786576&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_77607997105163447779793198139960155869252440130588333332389744782957088786576_1d.txt,real_api_data,0,open,snapshot_selection=final_available
anthropic_valuation,first_available,,1779898565,2026-05-27T16:16:05Z,2026-05-27,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,83041798653560101061707430601436785589636325359029280992969331980876249181245,No,prices_history,0.935,https://clob.polymarket.com/prices-history?market=83041798653560101061707430601436785589636325359029280992969331980876249181245&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_83041798653560101061707430601436785589636325359029280992969331980876249181245_1d.txt,real_api_data,1,open,snapshot_selection=first_available
anthropic_valuation,T-30,2026-06-01,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,83041798653560101061707430601436785589636325359029280992969331980876249181245,No,prices_history,0.935,https://clob.polymarket.com/prices-history?market=83041798653560101061707430601436785589636325359029280992969331980876249181245&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_83041798653560101061707430601436785589636325359029280992969331980876249181245_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-14,2026-06-17,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,83041798653560101061707430601436785589636325359029280992969331980876249181245,No,prices_history,0.935,https://clob.polymarket.com/prices-history?market=83041798653560101061707430601436785589636325359029280992969331980876249181245&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_83041798653560101061707430601436785589636325359029280992969331980876249181245_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
anthropic_valuation,T-7,2026-06-24,1779984905,2026-05-28T16:15:05Z,2026-05-28,will-anthropics-valuation-hit-by-june-30,Will Anthropic’s valuation hit __ by June 30?,will-anthropics-valuation-hit-low-850b-by-june-30,Will Anthropic’s valuation hit (LOW) $850B by June 30?,0xac878146c9e2ee28f133d957d606684af8bb1d2ebbfb977928b203275d70ac4f,83041798653560101061707430601436785589636325359029280992969331980876249181245,No,prices_history,0.935,https://clob.polymarket.com/prices-history?market=83041798653560101061707430601436785589636325359029280992969331980876249181245&interval=1d,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/pipeline_outputs/raw/polymarket/20260528T161624Z_prices_history_83041798653560101061707430601436785589636325359029280992969331980876249181245_1d.txt,real_api_data,1,open,snapshot_selection=before_or_on_target
